id_vehiculo,vehiculo,anio
79207,Mercedes-Benz Sprinter 2500 Standard Roof,2022
79212,Mercedes-Benz Sprinter 2500 High Roof,2023
79235,Mercedes-Benz GLS 450 4MATIC,2023
79245,Mercedes-Benz Sprinter 3500XD High Roof,2022
79267,Mercedes-Benz GLB 250 Base 4MATIC,2022
79293,Mercedes-Benz AMG GT 53 Base,2022
79301,Mercedes-Benz EQS 580 Base 4MATIC,2023
79312,Mercedes-Benz S-Class S 500 4MATIC,2023
79332,Mercedes-Benz E-Class E 350,2022
79344,Mercedes-Benz GLS 450 4MATIC,2023
79345,Mercedes-Benz S-Class S 580 4MATIC,2023
79366,Mercedes-Benz GLE 450 AWD 4MATIC,2023
79393,Mercedes-Benz GLB 250 Base 4MATIC,2022
79435,Mercedes-Benz S-Class S 580 4MATIC,2023
79466,Mercedes-Benz GLC 300 Base,2021
79480,Mercedes-Benz GLC 300 Base,2022
79483,Mercedes-Benz E-Class E 350,2022
79507,Mercedes-Benz Sprinter 2500 Standard Roof,2022
79517,Mercedes-Benz Sprinter 3500XD High Roof,2022
79631,Mercedes-Benz GLC 300 Base,2022
79633,Mercedes-Benz S-Class S 500 4MATIC,2023
79635,Mercedes-Benz E-Class E 350 4MATIC,2023
79664,Mercedes-Benz S-Class S 580 4MATIC,2023
79712,Mercedes-Benz GLE 450 AWD 4MATIC,2023
79718,Mercedes-Benz GLE 450 AWD 4MATIC,2022
79797,Mercedes-Benz AMG GLE 53 Base,2023
79801,Mercedes-Benz E-Class E 350 4MATIC,2023
79804,Mercedes-Benz E-Class E 450,2023
79804,Mercedes-Benz E-Class E 450,2023
79817,Mercedes-Benz GLB 250 Base 4MATIC,2022
79818,Mercedes-Benz EQS 450+ Base,2023
79849,Mercedes-Benz S-Class S 580 4MATIC,2022
79853,Mercedes-Benz S-Class S 580 4MATIC,2023
79876,Mercedes-Benz Sprinter 3500 High Roof,2022
79922,Mercedes-Benz AMG SL 63 Base,2022
79962,Mercedes-Benz E-Class E 350 4MATIC,2023
79986,Mercedes-Benz EQB 350 350,2023
79988,Mercedes-Benz EQS 450 Base 4MATIC,2023
80061,Mercedes-Benz EQS 450 Base 4MATIC,2023
80062,Mercedes-Benz GLE 350 Base 4MATIC,2023
80117,Mercedes-Benz EQE 350 Base 4MATIC,2023
80124,Mercedes-Benz EQS 450+ EQS 450+,2022
80135,Mercedes-Benz GLE 450 AWD 4MATIC,2022
80151,Mercedes-Benz GLC 300 Base,2022
80164,Mercedes-Benz GLC 300 Base 4MATIC,2022
80223,Mercedes-Benz GLA 250 Base 4MATIC,2023
80229,Mercedes-Benz EQE 350 Base 4MATIC,2023
80245,Mercedes-Benz GLS 450 4MATIC,2023
80253,Mercedes-Benz GLE 450 AWD 4MATIC,2023
80255,Mercedes-Benz Sprinter 3500XD High Roof,2022
80307,Mercedes-Benz EQS 450 Base 4MATIC,2023
80337,Mercedes-Benz GLE 450 AWD 4MATIC,2022
80355,Mercedes-Benz AMG GLE 63 S,2023
80384,Mercedes-Benz S-Class S 580 4MATIC,2023
80398,Mercedes-Benz E-Class E 350,2022
80405,Mercedes-Benz S-Class S 500 4MATIC,2023
80426,Mercedes-Benz Sprinter 2500 High Roof,2023
80464,Mercedes-Benz GLE 350 Base 4MATIC,2023
80468,Mercedes-Benz Sprinter 2500 High Roof,2022
80542,Mercedes-Benz EQS 580 Base 4MATIC,2023
80552,Mercedes-Benz S-Class S 580 4MATIC,2022
80602,Mercedes-Benz E-Class E 350 4MATIC,2023
80609,Mercedes-Benz AMG GLE 63 S,2023
80617,Mercedes-Benz GLC 300 Base,2022
80621,Mercedes-Benz GLC 300 Base 4MATIC,2022
80646,Mercedes-Benz S-Class S 580 4MATIC,2023
80659,Mercedes-Benz S-Class S 580 4MATIC,2023
80662,Mercedes-Benz GLE 450 AWD 4MATIC,2023
80700,Mercedes-Benz EQS 580 Base 4MATIC,2022
80736,Mercedes-Benz EQS 450+ EQS 450+,2022
80752,Mercedes-Benz GLE 450 AWD 4MATIC,2022
80801,Porsche Cayman Base,2011
80803,Porsche 914,1975
80846,Porsche 718 Cayman Base,2019
80898,Porsche 718 Cayman S,2018
80928,Porsche Panamera 4 Edition,2016
81019,Porsche Cayman S,2016
81034,Porsche Cayenne,2018
81053,Porsche Taycan Base,2021
81061,Porsche Macan Base,2019
81063,Porsche 911 Carrera Cabriolet,2008
81064,Porsche Taycan Cross Turismo 4,2022
81110,Porsche 928 GTS,1994
81133,Porsche 911 Carrera GTS,2017
81160,Porsche 718 Cayman S,2017
81166,Porsche 911,1998
81166,Porsche 911,1998
81209,Porsche Macan S,2020
81222,Porsche Cayman GTS,2015
81254,Porsche 928 S,1985
81271,Porsche Panamera E-Hybrid Turbo S,2018
81279,Porsche Macan Base,2023
81294,Porsche Cayenne Base,2019
81323,Porsche 911 Carrera 4,2014
81323,Porsche 911 Carrera 4,2014
81342,Porsche Macan Base,2019
81350,Porsche Panamera Sport Turismo 4,2018
81391,Porsche 911 Targa 4,2022
81396,Porsche Panamera Sport Turismo 4S,2018
81414,Porsche Cayenne Base (Tiptronic),2018
81426,Porsche Cayenne S,2021
81453,Porsche 911 Carrera,2022
81453,Porsche 911 Carrera,2022
81461,Porsche Cayman S,2014
81479,Porsche Macan Base,2017
81480,Porsche Panamera 4S,2018
81524,Porsche Panamera Turbo,2017
81527,Porsche 911 Carrera S,2017
81556,Porsche 718 Cayman S,2019
81591,Porsche Cayman Base (M5),2008
81611,Porsche Panamera E-Hybrid S,2016
81665,Porsche Panamera,2013
81677,Porsche Panamera 4S,2018
81716,Porsche Macan S,2018
81737,Porsche 718 Cayman GTS,2018
81796,Porsche 911 Turbo,2007
81808,Porsche Taycan Turbo S,2020
81854,Porsche 911 Turbo S,2017
81894,Porsche Taycan 4S,2021
81920,Porsche Panamera 4,2017
81935,Porsche Cayenne Base,2019
82009,Porsche Macan GTS,2018
82028,Porsche Cayenne Turbo,2019
82060,Porsche Macan S,2019
82133,Porsche 718 Boxster S,2019
82140,Porsche Taycan 4S,2021
82156,Porsche Cayenne Base,2020
82276,Porsche Panamera 4S,2018
82323,Porsche 718 Cayman GT4,2022
82326,Porsche Cayman Base,2016
82331,Porsche Boxster Base (M5),2005
82350,Porsche Cayman Base,2014
82362,Porsche Panamera 4S,2015
82376,Porsche Cayenne GTS,2022
82407,Porsche Cayenne,2023
82468,Porsche Cayenne AWD,2021
82469,Porsche Cayenne Turbo,2020
82471,Porsche Cayenne Base (Tiptronic),2017
82475,Porsche Boxster S,2001
82491,Porsche Taycan 4S,2021
82594,Porsche Macan S,2015
82656,Porsche Cayenne S,2019
82746,Porsche Macan Base,2017
82763,Porsche Cayman S,2014
82790,Porsche Panamera Turbo,2018
82805,Porsche Panamera GTS,2019
82806,Porsche Panamera Base,2018
82812,Porsche Panamera 4S,2017
82817,Porsche 911 GT3,2019
82823,Porsche Panamera 4,2017
82874,Porsche Panamera GTS,2013
82918,Porsche Panamera 4S,2017
82945,Porsche Cayman Black Edition,2016
82968,Porsche 911 Carrera,2014
83016,Porsche 911,2000
83033,Porsche Panamera Sport Turismo 4S,2018
83040,Porsche 911 Turbo S,2021
83048,Porsche 911 Carrera,2017
83099,Porsche Cayenne E-Hybrid Coupe Turbo S,2021
83118,Porsche 911 Carrera S,2017
83140,Porsche Panamera 4,2017
83174,Porsche Panamera GTS,2015
83223,Porsche 911 GT3,2022
83234,Porsche Macan Base,2020
83264,Porsche Cayenne PANOROOF NAV MSRP 70 460,2014
83278,Porsche Cayenne E-Hybrid S,2016
83312,Porsche Cayenne Base,2019
83357,Porsche Cayenne Diesel,2013
83359,Porsche Cayenne GTS,2014
83369,Porsche 911 Carrera Cabriolet,2005
83386,Porsche 911 Turbo Cabriolet,2008
83386,Porsche 911 Turbo Cabriolet,2008
83421,Porsche Macan Base,2021
83429,Porsche 911 Carrera,2021
83451,Porsche Panamera Turbo,2018
83521,Porsche 911 Carrera,2019
83542,Porsche Taycan Base,2022
83558,Porsche 911 Carrera S,2021
83564,Porsche 911 Carrera 4S,2013
83574,Porsche Macan Turbo,2020
83618,Porsche Boxster Spyder,2011
83632,Porsche 911 Carrera 4 GTS,2019
83634,Porsche 911 GT3,2022
83709,Porsche 911 Turbo,2022
83726,Porsche 911 Carrera,2017
83744,Porsche Cayenne Platinum Edition,2018
83747,Porsche Panamera 4S,2015
83762,Porsche 911 Carrera S,2005
83774,Porsche Cayman Base,2016
83777,Porsche Macan Base,2022
83828,Porsche Macan Base,2020
83835,Porsche Macan Base,2020
83842,Porsche Cayenne S,2017
83887,Porsche Macan Turbo,2018
83902,Porsche Panamera Edition,2016
83919,Porsche Cayman S,2008
83978,Porsche Panamera Turbo,2017
83979,Porsche 911 GT3,2022
83980,Porsche 911 Turbo S,2022
84089,Porsche Macan S,2021
84091,Porsche Boxster S,2002
84136,Porsche Cayenne S,2017
84138,Porsche Macan Base,2017
84211,Porsche 718 Boxster GTS,2022
84213,Porsche 911 Targa 4,2008
84222,Porsche 911 Carrera,2005
84241,Porsche 718 Boxster S,2017
84278,Porsche Macan Luxury AWD,2019
84280,Porsche 718 Boxster GTS,2021
84321,Porsche Cayenne GTS,2021
84326,Porsche Cayenne Platinum Edition,2022
84345,Porsche Macan S,2016
84387,Porsche Macan S,2020
84409,Porsche Cayenne Turbo,2008
84549,Porsche 911 Targa 4S,2016
84556,Porsche Macan GTS,2017
84565,Porsche Cayman Base,2011
84573,Porsche Macan GTS,2017
84593,Porsche Panamera 4,2012
84635,Porsche 911 GT3,2022
84637,Porsche Cayenne Turbo Coupe AWD,2021
84652,Porsche Cayenne AWD,2021
84663,Porsche 911 Carrera S,2011
84690,Porsche Taycan Turbo,2020
84717,Porsche Taycan Turbo,2020
84750,Porsche Cayenne Platinum Edition,2022
84769,Porsche Taycan Base,2021
84791,Porsche 911 Turbo S,2021
84820,Porsche Macan Base,2022
84840,Porsche Macan S,2020
84888,Porsche Cayenne Platinum Edition,2014
84925,Porsche 911 Carrera,2014
84937,Porsche 911 Turbo,2004
84939,Porsche Macan Base,2021
84949,Porsche Macan Base,2019
84950,Porsche Cayenne Diesel,2015
84956,Porsche 911 Turbo,2007
84971,Porsche Cayenne Turbo,2011
84973,Porsche 911 Carrera 4S,2019
84982,Porsche Panamera 4,2015
84990,Porsche Panamera GTS,2020
85002,Porsche 911 Carrera S,2017
85004,Porsche 911 GT3,2018
85006,Porsche Cayenne Base,2016
85010,Porsche 911 Targa 4S,2018
85149,Porsche Cayenne Turbo Coupe AWD,2020
85162,Porsche Cayenne Base,2019
85206,Porsche Macan S,2016
85225,Porsche 911 Carrera,2022
85246,Porsche Cayenne Turbo,2015
85257,Porsche 911 Carrera,2022
85307,Porsche Macan Base,2022
85314,Porsche 911 GT2 RS,2019
85411,Porsche 911 Carrera 4S,2020
85425,Porsche 911 Turbo S,2018
85460,Porsche Macan Base,2017
85480,Porsche 911 Carrera,2022
85487,Porsche 911 Carrera 4S Cabriolet,2009
85521,Porsche Boxster S,2013
85582,Porsche 911 Turbo,2015
85608,Porsche 911 Carrera,2021
85611,Porsche 911 GTS,2012
85683,Porsche Panamera E-Hybrid 4,2019
85701,Porsche Macan S,2017
85747,Porsche Boxster Base,2014
85749,Porsche Boxster,2006
85766,Porsche 911 Carrera S,2021
85813,Porsche Cayenne E-Hybrid S,2017
85841,Porsche Taycan 4S,2021
85872,Porsche Cayenne,2022
85894,Porsche 718 Cayman S,2023
85955,Porsche Boxster S,2014
85956,Porsche 911 Carrera S,2021
85991,Porsche Macan Base,2023
86004,Porsche Macan Base,2021
86006,Porsche Cayenne S,2019
86012,Porsche Cayenne Base,2020
86042,Porsche 911 Carrera 4S,2018
86068,Porsche 911 Carrera S,2012
86087,Porsche Cayenne GTS,2017
86097,Porsche Cayenne S Coupe AWD,2020
86100,Porsche Panamera RWD,2022
86132,Porsche Macan Sport Edition,2018
86147,Porsche Cayenne S Coupe AWD,2020
86154,Porsche Panamera,2018
86190,Porsche Taycan GTS,2022
86217,Porsche Cayman S,2007
86232,Porsche 911 Carrera 4S,2018
86272,Porsche Taycan Turbo,2021
86303,Porsche 911 Carrera GTS,2022
86323,Porsche Panamera Turbo,2017
86332,Porsche Macan Base (PDK),2020
86338,Porsche 911 Carrera,2017
86355,Porsche Boxster RS 60 Spyder,2008
86358,Porsche 928 S4,1988
86384,Porsche Cayenne Base,2009
86391,Porsche Cayenne Base,2016
86408,Porsche Cayenne Turbo,2013
86416,Porsche Taycan 4S,2022
86515,Porsche 911 Carrera,2021
86598,Porsche 911 Targa 4,2016
86606,Porsche Macan Base,2019
86618,Porsche Cayenne Base,2020
86672,Porsche Cayenne Turbo Coupe AWD,2020
86685,Porsche Cayenne Turbo,2016
86691,Porsche Cayenne Base,2019
86692,Porsche Cayenne Turbo,2019
86748,Porsche 718 Boxster Base,2017
86754,Porsche Macan Base,2021
86756,Porsche Macan S,2017
86788,Porsche 911 Carrera S,2020
86794,Porsche Cayenne Turbo,2020
86795,Porsche Cayenne S Coupe AWD,2022
86852,Porsche 718 Boxster S,2018
86857,Porsche 911 Carrera S,2016
86858,Porsche Cayenne Turbo S,2016
86890,Porsche Cayenne Base,2019
86896,Porsche 914,1973
86945,Porsche Macan S,2022
86946,Porsche Macan Base,2018
86973,Porsche 911 Carrera S,2008
86986,Porsche 911 Targa 4,2019
87004,Porsche Macan,2018
87017,Porsche 911 GT3 RS,2019
87028,Porsche Cayenne Turbo,2019
87031,Porsche 911 Carrera 4S,2017
87058,Porsche 911 Turbo S,2021
87094,Porsche Cayman Base,2011
87109,Porsche Macan S,2017
87135,Porsche Macan Base,2021
87167,Porsche Macan,2018
87237,Porsche Cayenne Diesel,2015
87240,Porsche 718 Boxster Base,2017
87259,Porsche Cayenne Turbo,2012
87269,Porsche Macan GTS,2017
87273,Porsche Cayenne E-Hybrid Turbo S,2020
87294,Porsche Macan Base,2023
87296,Porsche Cayenne Base (Tiptronic),2019
87350,Porsche Cayenne S,2019
87365,Porsche Cayenne Diesel,2016
87401,Porsche 911 Carrera,2020
87420,Porsche 911 GT2 RS,2018
87421,Porsche Macan,2021
87427,Porsche Macan S,2019
87454,Porsche Cayman GTS,2015
87455,Porsche Macan S,2019
87465,Porsche Panamera 4S,2017
87478,Porsche 911 Carrera S,2014
87509,Porsche Cayman Base,2016
87510,Porsche 911 Carrera 4S,2020
87526,Porsche 911 Turbo,2010
87529,Porsche 911 Carrera Cabriolet,2006
87530,Porsche Macan S,2019
87624,Porsche Cayenne Platinum Edition,2017
87666,Porsche 911 Carrera Cabriolet,2005
87678,Porsche Macan,2023
87681,Porsche 911 GT3 RS,2019
87728,Porsche Macan Base,2018
87743,Porsche 911 Carrera S,2019
87745,Porsche Cayman GT4,2016
87758,Porsche Macan Sport Edition,2018
87775,Porsche Cayenne GTS,2013
87778,Porsche Macan Base,2023
87794,Porsche 911 Carrera S,2020
87799,Porsche Taycan Turbo S,2021
87911,Porsche 911 SC-TARGA,1980
87937,Porsche 911 Targa 4 GTS,2019
87973,Porsche Panamera E-Hybrid Sport Turismo Turbo S,2018
87976,Porsche 718 Cayman GTS,2019
87978,Porsche 911 Turbo,2007
87996,Porsche Cayenne Platinum Edition,2022
88005,Porsche 911 Carrera S,2020
88044,Porsche Macan S,2017
88072,Porsche Macan Base,2022
88105,Porsche Macan,2023
88110,Porsche 718 Boxster,2018
88112,Porsche Cayman GT4,2016
88114,Porsche Cayenne GTS,2013
88122,Porsche Macan Turbo,2020
88154,Porsche Cayenne S,2016
88158,Porsche Cayenne S,2016
88165,Porsche 911 Carrera S,2012
88258,Porsche 911 Targa 4S,2022
88288,Porsche 911 Speedster,2019
88292,Porsche Macan Base,2023
88298,Porsche Cayenne Base,2020
88302,Porsche Panamera E-Hybrid 4 Platinum Edition,2023
88318,Porsche 911 Turbo S,2017
88322,Porsche Panamera GTS,2013
88361,Porsche Boxster Base (M5),2000
88364,Porsche 911 Carrera 4S,2019
88378,Porsche Taycan Turbo,2020
88393,Porsche 718 Boxster Base,2018
88401,Porsche 911 Carrera S,2019
88409,Porsche Cayenne S,2019
88415,Porsche 911 Carrera,2014
88419,Porsche Macan Base (PDK),2023
88434,Porsche 911 Carrera S,2018
88499,Porsche Macan Base,2021
88501,Porsche Macan Base,2023
88515,Porsche Cayenne Base,2020
88560,Porsche Boxster Base,2015
88565,Porsche Boxster,2000
88602,Porsche Macan,2023
88643,Porsche 718 Boxster GTS,2021
88647,Porsche Taycan Cross Turismo 4,2021
88675,Porsche Macan S,2016
88682,Porsche Macan Base (PDK),2023
88687,Porsche 911,2016
88697,Porsche Macan Base,2021
88705,Porsche Cayenne Base,2018
88760,Porsche 911 Turbo S,1997
88787,Porsche 911 GT3 RS,2016
88792,Porsche Macan Base,2021
88800,Porsche 911 Turbo S,1997
88842,Porsche Cayenne AWD,2021
88842,Porsche Cayenne AWD,2021
88905,Porsche 911 Carrera S,2009
88916,Porsche 911 Turbo S,2005
88969,Porsche Cayenne Platinum Edition,2014
89050,Porsche 911 Turbo,2017
89053,Porsche Macan S,2020
89081,Porsche Macan,2018
89097,Porsche 912,1969
89117,Porsche Panamera E-Hybrid 4 Platinum Edition,2023
89126,Porsche 718 Boxster Base,2019
89136,Porsche Macan Base,2018
89140,Porsche Macan,2019
89183,Porsche Macan Base,2017
89213,Porsche Macan Base,2021
89216,Porsche 911 GT3,2022
89245,Porsche Macan Base,2022
89249,Porsche Macan Base,2022
89302,Porsche Cayenne E-Hybrid Turbo S,2021
89327,Porsche Cayenne Base,2019
89411,Porsche 718 Boxster S,2018
89450,Porsche Macan W/HEATED ROOF,2018
89497,Porsche 911 Carrera S,2014
89503,Porsche 718 Boxster Base,2019
89511,Porsche Macan,2023
89516,Porsche 911 Targa 4 GTS,2016
89534,Porsche 718 Cayman GT4,2021
89549,Porsche Cayenne Base,2019
89565,Porsche Macan Base,2021
89612,Porsche 718 Cayman S,2017
89627,Porsche Panamera E-Hybrid 4,2018
89641,Porsche 718 Cayman GT4,2021
89642,Porsche Macan,2023
89648,Porsche Macan Base (PDK),2023
89653,Porsche Cayenne Base (Tiptronic),2014
89672,Porsche Cayenne Turbo,2012
89680,Porsche 911 Carrera GTS,2023
89705,Porsche 911 Carrera S,2020
89711,Porsche Cayenne Base (Tiptronic),2021
89719,Porsche Cayenne E-Hybrid S,2015
89747,Porsche 718 Cayman S,2019
89764,Porsche Macan Base,2020
89803,Porsche Macan Base,2017
89843,Porsche Panamera 4,2020
89870,Porsche Macan S,2015
89870,Porsche Macan S,2015
89893,Porsche Macan S AWD,2019
89894,Porsche Macan Base,2021
89895,Porsche 911 Turbo,2018
89898,Porsche Macan Base,2021
89902,Porsche 911 Carrera S,2015
89945,Porsche Macan S,2018
89974,Porsche Cayenne S,2019
90028,Porsche Panamera Turbo,2017
90046,Porsche Cayenne E-Hybrid E-HYBRID,2023
90049,Porsche Cayenne S,2014
90061,Porsche Cayenne Base,2019
90153,Porsche Macan Base,2020
90191,Porsche Cayenne GTS,2021
90191,Porsche Cayenne GTS,2021
90221,Porsche Macan Base,2022
90261,Porsche Panamera E-Hybrid S,2016
90262,Porsche Cayenne S,2020
90282,Porsche 911 Carrera 4S,2017
90315,Porsche Cayenne Base,2021
90326,Porsche 911 Carrera S,2021
90336,Porsche 911 Turbo,2009
90358,Porsche Panamera Base,2017
90371,Porsche Panamera 4,2014
90398,Porsche 928 2dr Coupe 5-Spd,1985
90412,Porsche Macan Base,2021
90437,Porsche 911 GT3,2022
90443,Porsche Cayenne,2022
90451,Porsche 911 Carrera GTS,2019
90453,Porsche Panamera,2015
90477,Porsche Macan Base,2020
90501,Porsche 718 Boxster GTS 4.0,2022
90543,Porsche Macan Base,2018
90575,Porsche Cayenne Base,2022
90605,Porsche 911 Carrera S,2022
90633,Porsche 911 Turbo S,2019
90655,Porsche Cayenne Platinum Edition,2022
90657,Porsche 911 Carrera,2020
90692,Porsche Macan Base,2022
90703,Porsche Macan Base,2017
90720,Porsche Macan S,2017
90721,Porsche Cayenne Base,2016
90756,Tesla Model S 100D,2017
90780,Tesla Model S Plaid,2021
90791,Tesla Model Y Performance,2022
90791,Tesla Model Y Performance,2022
90798,Tesla Model 3 Standard Range,2020
90857,Tesla Model S Long Range,2020
90858,Tesla Model S Long Range,2021
90872,Tesla Model 3 Base,2023
90888,Tesla Model 3 Long Range,2018
90898,Tesla Model 3 Performance,2020
90904,Tesla Model Y Performance,2022
90934,Tesla Model Y Performance,2021
90953,Tesla Model S 75D,2018
90956,Tesla Model Y Performance,2021
90975,Tesla Model 3 Long Range,2018
90995,Tesla Model 3 Performance,2021
91001,Tesla Model X 75D,2018
91003,Tesla Model 3 Long Range,2022
91011,Tesla Model S 85D,2015
91026,Tesla Model 3 Base,2022
91031,Tesla Model S 75D,2016
91033,Tesla Model X Long Range,2020
91038,Tesla Model X Long Range,2020
91048,Tesla Model 3 Performance,2020
91060,Tesla Model X Long Range Plus,2020
91066,Tesla Model 3 Performance,2022
91077,Tesla Model S 90D,2016
91092,Tesla Model Y Performance,2022
91155,Tesla Model S Long Range,2019
91218,Tesla Model 3 Long Range,2019
91268,Tesla Model Y Performance,2022
91336,Tesla Model S Base,2022
91350,Tesla Model X Long Range Plus,2021
91352,Tesla Model X 100D,2018
91353,Tesla Model 3 Standard Range Plus,2019
91373,Tesla Model 3 Performance,2018
91391,Tesla Model X 100D,2018
91399,Tesla Model Y Performance,2022
91411,Tesla Model X,2022
91411,Tesla Model X,2022
91506,Tesla Model X 75D,2017
91513,Tesla Model 3 Base,2023
91527,Tesla Model Y Performance,2021
91558,Tesla Model X P90D,2016
91559,Tesla Model Y Long Range,2020
91567,Tesla Model 3 Long Range,2019
91574,Tesla Model 3 Performance,2018
91587,Tesla Model Y Long Range,2020
91600,Tesla Model 3 Long Range,2018
91620,Tesla Model 3 Performance,2020
91651,Tesla Model Y Long Range,2020
91654,Tesla Model S Performance,2013
91659,Tesla Model 3 Standard Range Plus,2021
91676,Tesla Model Y Long Range,2022
91677,Tesla Model S 75D/100D/P100D,2018
91753,Tesla Model S Plaid,2021
91760,Tesla Model Y Long Range,2022
91825,Tesla Model S 100D,2018
91855,Tesla Model 3 Standard Range Plus,2021
91870,Tesla Model X Long Range,2020
91900,Tesla Model S 75D,2018
91912,Tesla Model 3 Performance,2018
91925,Tesla Model S 60,2017
91932,Tesla Model S 100D,2018
91954,Tesla Model 3 Long Range,2018
91980,Tesla Model 3 Standard Range Plus,2019
92033,Tesla Model S 75D,2017
92081,Tesla Model 3 Standard Range Plus,2021
92081,Tesla Model 3 Standard Range Plus,2021
92094,Tesla Model 3 Performance,2019
92149,Tesla Model S 90D,2016
92150,Tesla Model X Long Range,2019
92167,Tesla Model X Standard Range,2019
92174,Tesla Model Y Standard Range,2021
92187,Tesla Model 3 Performance,2019
92199,Tesla Model S Long Range,2020
92208,Tesla Model Y Long Range,2022
92210,Tesla Model S 100D,2018
92235,Tesla Roadster,2010
92276,Tesla Model S 100D,2017
92281,Tesla Model S Long Range,2021
92291,Tesla Model S Plaid,2022
92345,Tesla Model X Performance,2020
92392,Tesla Model S Base,2014
92417,Tesla Model Y Performance,2022
92428,Tesla Model S 100D,2018
92457,Tesla Model S 70D,2015
92483,Tesla Model S P90D,2016
92497,Tesla Model Y Standard Range,2021
92505,Tesla Model S Long Range,2021
92522,Tesla Model Y Long Range,2021
92574,Tesla Model Y Long Range,2021
92602,Tesla Model X P100D,2018
92607,Tesla Model S 90D,2016
92618,Tesla Model 3 Performance,2019
92625,Tesla Model S Long Range AWD,2019
92727,Tesla Model S Plaid,2021
92738,Tesla Model X 100D,2018
92745,Tesla Model S 90D,2016
92763,Tesla Model Y Long Range,2021
92763,Tesla Model Y Long Range,2021
92822,Tesla Model X P100D,2018
92836,Tesla Model X 75D,2017
92845,Tesla Model S 100D,2018
92884,Tesla Model Y Long Range,2021
92885,Tesla Model S Plaid,2022
92955,Tesla Model S 90D,2017
92967,Tesla Model X 90D,2016
92972,Tesla Model X 90D,2016
92991,Tesla Model S Performance,2014
93014,Tesla Model S P85D,2015
93062,Tesla Model S 90D,2016
93068,Tesla Model S 75D,2016
93071,Tesla Model S 70D,2016
93109,Tesla Model S 90D,2016
93119,Tesla Model X Plaid,2022
93120,Tesla Model S Plaid,2021
93125,Tesla Model S 70,2015
93131,Tesla Model X 100D,2017
93138,Tesla Model 3 Long Range,2019
93140,Tesla Model S Long Range,2020
93159,Tesla Model S 75D,2018
93177,Tesla Model 3 Long Range,2019
93188,Tesla Model Y Long Range,2022
93189,Tesla Model S 75,2016
93232,Tesla Model X Performance,2020
93237,Tesla Model 3 Long Range,2020
93246,Tesla Model S P100D,2016
93271,Tesla Model 3 Long Range,2019
93281,Tesla Model S Performance,2019
93286,Tesla Model S 75,2017
93326,Tesla Model X 100D,2019
93359,Tesla Model Y Long Range,2022
93360,Tesla Model Y Performance,2022
93393,Tesla Model S Long Range,2021
93398,Tesla Model Y Long Range,2020
93424,Tesla Model S Long Range,2021
93437,Tesla Model Y Performance,2021
93438,Tesla Model Y Long Range,2022
93447,Tesla Model X,2022
93457,Tesla Model 3 Performance,2018
93534,Tesla Model Y Long Range,2021
93539,Tesla Model Y Long Range,2022
93594,Tesla Model X Long Range,2020
93638,Tesla Model X 90D,2017
93656,Tesla Model Y Long Range,2022
93769,Tesla Model S 75D,2018
93770,Tesla Model S P85D,2015
93782,Tesla Model S Model S Dual Motor,2022
93782,Tesla Model S Model S Dual Motor,2022
93864,Tesla Model X 100D/FULL SELF DRIVING CAPABILITY PAID 15 000 COST,2017
93891,Tesla Model Y Long Range,2022
93911,Tesla Model Y Long Range,2020
93967,Tesla Model S Long Range,2021
94008,Tesla Model 3 Performance,2023
94062,Tesla Model 3 Long Range,2019
94080,Tesla Model 3 Long Range,2022
94080,Tesla Model 3 Long Range,2022
94085,Tesla Model 3 Mid Range,2018
94088,Tesla Model 3 Long Range,2018
94100,Tesla Model S Long Range,2019
94112,Tesla Model 3 Long Range,2020
94126,Tesla Model 3 Standard Range Plus,2021
94144,Tesla Model X 90D,2016
94144,Tesla Model X 90D,2016
94153,Tesla Model 3 Mid Range,2018
94154,Tesla Model S P100D 100 KWH BATTERY SEDAN 4D,2016
94164,Tesla Model X P100D,2017
94167,Tesla Model X 90D,2016
94167,Tesla Model X 90D,2016
94190,Tesla Model X Long Range Plus,2020
94211,Tesla Model Y Standard Range,2021
94231,Tesla Model Y Long Range,2022
94260,Tesla Model X Long Range,2021
94283,Tesla Model S 75D,2019
94286,Tesla Model Y Performance,2022
94296,Tesla Model S 100D,2018
94333,Tesla Model X 100D,2017
94341,Tesla Model Y Standard Range,2021
94378,Tesla Model S Plaid,2022
94384,Tesla Model Y Long Range,2022
94387,Tesla Model S Long Range,2021
94392,Tesla Model Y Long Range,2021
94420,Tesla Model S 100D,2018
94433,Tesla Model 3 Mid Range,2018
94459,Tesla Model Y Performance,2021
94503,Tesla Model X 75D,2019
94511,Tesla Model 3 Standard,2019
94517,Tesla Model X Long Range,2020
94567,Tesla Model S 85,2015
94573,Tesla Model 3 Performance,2020
94584,Tesla Model S P90D,2016
94635,Tesla Model 3 Long Range,2018
94648,Tesla Model 3 Long Range,2020
94658,Tesla Model 3 Standard Range Plus,2019
94681,Tesla Model 3 Standard Range,2019
94683,Tesla Model 3 Long Range,2021
94751,Tesla Model 3 Long Range,2020
94792,Tesla Model S 75D,2018
94793,Tesla Model X 75D,2018
94794,Tesla Model Y Long Range,2021
94809,Tesla Model 3 Performance,2022
94853,Tesla Model X 75D,2017
94873,Tesla Model 3 Long Range,2022
94897,Tesla Model S Plaid,2021
94912,Tesla Model Y Long Range,2023
94936,Tesla Model X 75D,2018
94966,Tesla Model S 75D,2017
95075,Tesla Model S 75D,2018
